lyric,genre
"  O que posso ver, Senão um vale de ossos secos. O que posso dizer, Se já se foi a esperança. Nossa vergonha, está exposta, Debaixo do sol, Há muito tempo. Se foi a Alegria, não há Espírito, não há Palavra... Filho do Homem, mude a história, Com tua boca... Profetiza! Volte Alegria, Venha Espírito, Haja Palavra! Ressuscita! Oh terra que estava morta Oh Vale de ossos secos... Volte a respirar Posso ouvir, O som do avivamento A Morte tornando vida Ressuscita! Vida! Eu profetizo sobre ti a vida! Receba sobre ti, a vida! Vida de Deus..!! Vida, eu profetizo sobre ti a vida! Receba sobre ti, a vida Vida de Deus!!! ",gospel
  Eu quero ir ao andar de cima E ali encontrar minha mãe Mãos postas me esperando Me chamando para entrar Hoje eu sei Se Maria eu chamar O Espírito de Deus Ele vem e enche todo esse lugar Hoje eu sei Que onde a noiva está O noivo também está Espírito de Deus Vem nesse lugar Onde minha mãe está Eu também quero estar Na casa de Maria Eu sei que é o meu lugar E quando o Espírito me encontra aqui Ele não resiste quando sente em mim O perfume dela e consome tudo o que sou A glória de Pentecostes Hoje eu quero neste lugar ,gospel
"  Azul do céu brilhou E o mês de maio, enfim chegou Olhos vão se abrir, pra tanta cor É mês de maio, a vida tem seu esplendor A luz do sol entrou Pela janela e convidou Pra tarde tão bela, e sem calor É mês de maio, saio e vou ver o sol se pôr Horizonte, de aquarela, que ninguém jamais pintou E um enxame, de estrelas, diz que o dia terminou Noite nem se firmou E a lua cheia, já clareou Sombras podem ir, façam favor É mês de maio, é tempo de ser sonhador Quem não se enamorou No mês de maio, bem que tentou E quem não tiver, ainda amor Dos solitários, o mês de maio é o protetor Boa terra, velha esfera, que nos leva aonde for Pro futuro, quem nos dera, que te dessem mais valor ",sertanejo
"  O que adianta ter as mãos e não poder tocar? O que adianta ter ouvidos e não escutar? O que adianta ter um corpo e não se movimentar? Que Deus é esse? O que adianta ter os olhos e não enxergar? Ter a sua volta bons aromas e não respirar? Receber o nome de Deus, porém morto está O meu Deus se movimenta ao som da adoração É muito forte o toque de suas mãos Inclina seus ouvidos pra me escutar O meu Deus, ninguém consegue Dele se esconder Se Ele não quiser aparecer, faz seu povo entender Que em meio ao silêncio está E Ele está aqui, tem glória Dele aqui Tem cheiro Dele aqui Sua resposta é fogo sobre o altar E tudo que é mentira Está sendo consumido, deixa eu adorar Ele está aqui, tem glória Dele aqui Baal tem que cair Profetas da mentira irão se dobrar Irão reconhecer, terão que confessar Que só há um Deus em toda a terra e céu E outro igual não há O que adianta ter os olhos e não enxergar? Ter a sua volta bons aromas e não respirar? Receber o nome de Deus, porém morto está O meu Deus se movimenta ao som da adoração É muito forte o toque de suas mãos Inclina seus ouvidos pra me escutar O meu Deus, ninguém consegue Dele se esconder Se Ele não quiser aparecer, faz seu povo entender Que em meio ao silêncio está E Ele está aqui, tem glória Dele aqui Tem cheiro Dele aqui Sua resposta é fogo sobre o altar E tudo que é mentira Está sendo consumido, deixa eu adorar Ele está aqui, tem glória Dele aqui Baal tem que cair Profetas da mentira irão se dobrar Irão reconhecer, terão que confessar Que só há um Deus em toda a terra e céu E outro igual não há E outro igual não há, e outro igual não há E outro igual não há, e outro igual não há E outro igual não há, e outro igual não há E outro igual não há, e outro igual não há E Ele está aqui, tem glória Dele aqui Tem cheiro Dele aqui Sua resposta é fogo sobre o altar E tudo que é mentira Está sendo consumido, deixa eu adorar Ele está aqui, tem glória Dele aqui Baal tem que cair Profetas da mentira irão se dobrar Irão reconhecer, terão que confessar Que só há um Deus em toda a terra e céu E outro igual não há, e outro igual não há ",gospel
"  Não, este não pode ser teu fim Não é o que Deus sonhou pra ti Não podes aceitar Ver tua família se acabar Tua esperança se apagar Tua fé esmorecer Sei que é difícil crer que sim Se tudo em volta diz que não E a angústia te faz esquecer De tudo o que Deus prometeu Que sobre a tua vida estão As mesmas bençãos de Abraão Bendita será tua casa Benditos serão teus filhos E Deus engrandecerá teu nome (2x) (*repete) ",gospel
"  A bandeira é sagrada, eu jamais irei negar A mulher dos meus amigos eu não posso cobiçar Não posso conspirar, nem acusar em vão Só fortalecer os caídos e orientar os mais novão E os nossos inimigos, nós vamos eliminar Mesmo que me custe a vida, a verdade eu vou falar Jamais caguetar, tem que ser coletivo Porque aqui manda quem pode, obedece quem tem juízo Se acaso eu avançar, por favor me siga, Jesus vai abençoar Toda nossa família Porque nossa origem é lá, vem do sofrimento Aqui só sobrevive quem respeita os mandamentos Quem respeita os mandamentos, quem respeita os mandamentos ",funk
"  Quase, foi por pouco, podia ser diferente Quase que a nossa história teve um final feliz Mas não dependia só de mim Até que a gente mais ou menos se gostava Quando eu te atacava você se esquivava Quando você queria eu sempre descontava Naquele dia você falou que ia ligar e não ligou Naquele dia quase a gente faz amor Quase que isso vira amor Quase um casal, quase que rolou um sentimento Nós ficamos perdidos no tempo Ficou pela metade, ficou pra depois Quase nós dois, quase que rolou um sentimento Nós ficamos perdidos no tempo Ficou pela metade, ficou pra depois Quase nós dois ",sertanejo
"  Eis me aqui Senhor Buscando tua verdade e amor Eu vim neste lugar Tua graça encontrar Por tua causa livre sou A minha vida a Ti eu dou Me coloco em tuas mãos E ergo minha voz Pois liberto sou O Teu nome bendirei e bem alto clamarei que Eu sou Teu, eu sou Teu Por tudo que fizeste a mim Levanto minhas mãos a Ti És o único, a quem adorarei Eu vou compartilhar o amor Ser tua luz por onde eu for Eu me prostro aos teus pés E ergo minhas mãos, pois liberto sou O Teu nome bendirei e bem alto clamarei que Eu sou Teu, eu sou Teu Tudo que sou esta em tuas mãos de amor E eu sou Teu, eu sou Teu Eis me aqui com os braços bem abertos criador, redentor Tú és o eterno Deus, Tu és o eterno Deus Eis me aqui com os braços bem abertos criador, redentor Tú és o eterno Deus, Tu és o eterno Deus O teu nome bendirei e bem alto clamarei Que eu sou Teu, eu sou Teu Tudo que sou Esta em tuas mãos de amor E eu sou Teu, eu sou Teu O teu nome bendirei e bem alto clamarei que Eu sou Teu, eu sou Teu Tudo que sou esta em tuas mãos de amor e Eu sou teu, eu sou teu Eis me aqui com os braços bem abertos criador, redentor Tu és o eterno Deus, Tu és o eterno Deus Eis me aqui com os braços bem abertos criador, redentor Tu és o eterno Deus, Tu és o eterno Deus ",gospel
"  Vem pra essa festa Vem com a mais completa Vem com quem virou a mesa E acreditou na beleza Na atitude, na personalidade Solta esses cachos E arrase de verdade Bora definir Deixa enrolar Crespo, poderoso, dos seus sonhos vai ficar To De Cacho Hashtag To De Cacho Salon Line Hashtag To De Cacho Salon Line Hashtag To De Cacho To De Cacho Hashtag To De Cacho Salon Line Hashtag To De Cacho Salon Line Hashtag To De Cacho Milla na ação Não tem medo não Eu vou mostrar meus cachos Eu vou pra transição Assumo quem eu sou Assumo meu black Agora eu tô de cacho I’ll never go back! To De Cacho Hashtag To De Cacho Salon Line Hashtag To De Cacho Salon Line Hashtag To De Cacho To De Cacho Hashtag To De Cacho Salon Line Hashtag To De Cacho Salon Line Hashtag To De Cacho Vai ter volume sim Foi feita pra mim Não sai da minha cabeça Todecacho é assim Pode vir quente, que eu to podendo Nutrido, protegido, definido, vai vendo O show é total! E aí, que tal? Arrasando na balada e no day after Lacrando na beleza do seu black power #todecacho, libere os seus cachos Agora o seu cabelo tem todo poder To De Cacho Hashtag To De Cacho Salon Line Hashtag To De Cacho Salon Line Hashtag To De Cacho To De Cacho Hashtag To De Cacho Salon Line Hashtag To De Cacho Salon Line Hashtag To De Cacho ",funk
"  Vida é ter uma Hyundai e uma Hornet 10 mil pra gastar o leco leque, Juliet Melhores kits, vários investimentos Ai como é bom ser o top do momento Vida é ter uma Hyundai e uma Hornet 10 mil pra gastar o leco leque, Juliet Melhores kits, vários investimentos Ai como é bom ser o top do momento Chega final semana de dia praia e de noite balada Então pegue o gascan, oakley portando Pesado de ouro, pesado de prata Tem que ser zika do baile Mandar no freestyle, mlk pentelho Pescoço das novinhas entorta Pro zika que porta que usa aparelho É ostentação que elas quer ? É o luxo que elas vai ter Viu meu bonde embrasar R1 Sente o ronco da minha XT De rolé nois ta de Santa Fé Se ta sol nois ta de repsol Porque eu sou rei da balada Como o pelé era rei do futebol Juliet romeu 2 De ferrari ou doce gabanna É meu jeito ruim que elas gosta É do meu malote que elas se apaixona Então Vida é ter uma Hyundai e uma Hornet 10 mil pra gastar o leco leque, Juliet Melhores kits, vários investimentos Ai como é bom ser o top do momento Vida é ter uma Hyundai e uma Hornet 10 mil pra gastar o leco leque, Juliet Melhores kits, vários investimentos Ai como é bom ser o top do momento Vida de luxo Chega final semana de dia praia e de noite balada Então pegue o Gascan, Oakley portando Pesado de ouro, pesado de prata Tem que ser zika do baile Mandar no freestyle, mlk pentelho Pescoço das novinhas entorta Pro zika que porta que usa aparelho É ostentação que elas quer ? É o luxo que elas vai ter Viu meu bonde embrazar r1 Sente o ronco da minha XT De rolé nois ta de santa fé Se ta sol nois ta de repsol Porque eu sou rei da balada Como o Pelé era rei do futebol Juliet Romeo 2 De ferrari ou doce gabanna É meu jeito ruim que elas gosta É do meu malote que elas se apaixona Então Vida é ter um hyundai e uma hornet 10 mil pra gastar o leco leque,juliet Melhores kits, varios investimento Ai como é bom, ser o top do momento Vida de luxo ",funk
"  Aiaiai ai Aiaiaiaiaiaiai Aiaiai ai Aiaiai ai Aiaiaiaiaiaiai Aiaiai ai Viado! Viado, hoje eu quero te ver Tô doida pra te fofocar Eu disse que eu ia fazer Você não quis acreditar Que ontem eu botei pra ferver Han, ninguém mandou duvidar! Agora ele já entendeu Valesca sabe provocar Gostoso É meu jeito perigoso Várias quicadas e tal Sento e rebolo Gostoso É meu jeito perigoso Várias quicadas e tal Ai ai ai Aiaiai ai Aiaiaiaiaiaiai Aiaiai ai Aiaiai ai Aiaiaiaiaiaiai Aiaiai ai Viado! Viado, hoje eu quero te ver Tô doida pra te fofocar Eu disse que eu ia fazer Você não quis acreditar Que ontem eu botei pra ferver Han, ninguém mandou duvidar! Agora ele já entendeu Valesca sabe provocar Gostoso É meu jeito perigoso Várias quicadas e tal Sento e rebolo Gostoso É meu jeito perigoso Várias quicadas e tal Ai ai ai Viado! (Beijo na boca, viado!) ",funk
"  Hoje eu vou, fechar os meus olhos E entregar, minha vida no teu altar Vou renascer pra sempre Vou ressuscitar pro meu senhor Eeeiiêê Se esse é o preço que eu tenho que pagar Pode me provar pra eu ser aprovado Sei que vim do pó e de um sopro de vida Então me faz pequeno, pro senhor crescer em mim Se quiser levar tudo o que eu tenho Pode levar, veio de tuas mãos Mas deixe-me apenas com o meu coração Porque foi aonde você pôs a mão E me curou, e me curou Me dá poder de filho Porque está na hora de eu andar sobre as águas Me dá o poder de filho Porque está na hora de eu viver a multiplicação Me dá o poder de filho Porque eu necessito da tua cura Me dá o poder de filho E faz descer sobre mim a virtude do altíssimo ",gospel
"  Milagres Milagres, viverei milagres, cantarei milagres Porque só Tu és, o Deus de milagres Porque só Deus fez, porque só Deus faz Só Deus faz milagres! Jesus caminhava em meio à multidão Estava ali à beira do caminho, então A mulher que há doze anos padecia De uma hemorragia, como ela sofria Gastou tudo que tinha com a medicina Mas soube que naquele dia passaria O Todo-Poderoso homem de Nazaré Então, usou sua fé Tocou nas vestes de Jesus E o milagre aconteceu O que a medicina já desenganou Tocou nas vestes de Jesus e o milagre aconteceu! Milagres, viverei milagres, cantarei milagres Porque só Tu és, o Deus de milagres Porque só Deus fez, porque só Deus faz Só Deus faz milagres! Entrou com os discípulos lá em Naim Se deparou com um funeral e uma mulher que ali Havia enterrado o seu marido, e agora o seu filho No cemitério a cova pronta já estava E os coveiros prontos para o enterro ali fazer Não sabiam que o enterro naquele dia não iria acontecer Jesus o funeral então mandou parar Tocou no esquife e o morto mandou levantar O jovem ali Jesus ressuscitou E a multidão vendo aquilo começou glorificar Milagres viverei milagres, cantarei milagres Porque só Tu és, o Deus de milagres Porque só Deus fez, porque só Deus faz Só Deus faz milagres! Seja curado, seja renovado Todo enterro hoje está sendo cancelado Obra feita contra a tua família e tua casa, Projetos do inferno estão sendo hoje quebrados Laços de morte, cai por terra agora Toda enfermidade, cai por terra agora Toda maldição foi quebrada lá na cruz Receba o teu milagre agora, em nome de Jesus! Milagres, viverei milagres, cantarei milagres Porque só Tu és, o Deus de milagres Porque só Deus fez, por só Deus faz Só Deus faz milagres! ",gospel
"  Eu sempre achei difícil entender Como duas vidas podem se tornar apenas uma Mas quando eu te encontrei eu te amei E um milagre aconteceu, e então eu entendi Que Deus tem sempre um plano para nós É preciso paciência e ouvir Sua voz O que será que o meu Deus pensava Quando criou você Acho que Ele estava pensando em mim Porque me deu mais do que eu sonhei Deu muito mais do que eu podia imaginar Prometo que ao seu lado eu vou estar Nas horas mais difíceis eu contigo vou chorar E onde quer que a vida te levar O meu coração vai junto Para sempre vou te amar E Deus já tem um plano para nós É preciso paciência e ouvir sua voz O que será que o meu Deus pensava Quando criou você Acho que Ele estava pensando em mim Porque me deu mais do que sonhei Deu muito mais do que eu podia imaginar Nós dois agora somos um E bate um só coração Juntos sempre viveremos Para sempre amaremos E assim eu posso perceber Não sou nada sem você Você é inspiração Move o meu coração O que será que o meu Deus pensava Quando criou você? Acho que Ele estava pensando em mim Porque me deu mais do que sonhei Será que Ele lembrou quantas vezes De joelhos a Ele eu orei Me abençoou (Deus me abençoou) Me deu você (Meu amor, meu amor) Deu muito mais do que eu podia imaginar ",gospel
"  Posso ouvir os passos do meu Rei Posso escutar Seu coração Da minha escuridão me libertou Posso ouvir o Pai a me chamar Eu ouço: Filho meu, chegou a hora de brilhar Você nasceu pra Mim Eu ouço: Filho meu, chegou a hora de brilhar Você nasceu pra Mim Pra esse tempo Posso ouvir o santo som aqui Anunciando sobre um grande Rei Rompendo as barreiras e grilhões Eu quero ouvir o Pai a me chamar Eu ouço: ""Filho meu, chegou a hora de brilhar Você nasceu pra Mim"" Eu ouço: ""Filho meu, chegou a hora de brilhar Você nasceu pra Mim Pra esse tempo"" Esse é o hino dessa geração Usa-nos Deus, aqui estamos Queremos mais de Ti, Senhor O Teu amor nos alcançou Ah! Jesus é Rei Ah! me conquistou Ah! me libertou Pra viver uma nova história Vamos mudar o mundo Vamos mudar o mundo Vamos mudar o mundo Vamos mudar o mundo ",gospel
"  Posso tudo posso naquele que me fortalece Nada e ninguém no mundo vai me fazer desistir Quero, tudo quero, sem medo entregar meus projetos Deixar-me guiar nos caminhos que Deus desejou para mim E ali estar Vou perseguir tudo aquilo que Deus já escolheu pra mim Vou persistir, e mesmo nas marcas daquela dor Do que ficou, vou me lembrar E realizar o sonho mais lindo que Deus sonhou Em meu lugar estar à espera de um novo que vai chegar Vou persistir, continuar a esperar e crer E mesmo quando a visão se turva e o coração só chora Mas na alma, há certeza da vitória Eu vou sofrendo Mas seguindo enquanto tantos não entendem Vou cantando minha história, profetizando Que eu posso, tudo posso em Jesus ",gospel
  Ouvi dizer que agora tem alguém melhor Que nunca te abandona e não te deixa só Que o cara é dedicado e sua mãe tá adorando Já sei o que você anda pensando O povo tá falando que você tá bem Cê deve tá pensando isso de mim também Mas sei de um detalhe que você nunca esquece Que quando chega a noite é que a saudade aparece E ai você rola na cama tentando me encontrar Abraça o travesseiro pensando me abraçar E liga pra uma amiga pra poder desabafar Reconhecendo que só tá tentando se enganar E ai você digita o meu numero do celular Prende a respiração desliga antes de chamar Sabe que esse cara parece perfeito Mas trocaria tudo pelos meus defeitos ,sertanejo
"  Pode pegar, só nao pode se apegar. Nessa farra vale tudo, não vai se apaixonar. Pode pegar, mete ficha na pressão Nessa farra vale tudo, não vai ficar na mão. Final de semana chegou, é praia e sol e curtição O verão já avisou que vai ter farra. Cerveja gelada, mulher bronzeada, Da cor do pecado, eu quero todas pra mim. Eu já avisei pra galera que hoje é lá em casa. É whiski, red bull, mulher de mini-saia. E pra fechar o por-do-sol na praia. Na piscina a morena olhou pra mim A ruivinha piscou ta afim A loirinha ta me dando bola Mas figura repetida não cola. Eu já avisei pra galera que hoje é lá em casa. Whiski, red bull, mulher de mini-saia. E pra fechar o por-do-sol na praia. ",sertanejo
"  Quer saber, entre a gente nunca existiu segredo Não preciso ter coragem Muito menos sentir medo De me abrir Deixa eu te falar Não é só a gente que às vezes fica mal Isso acontece quase com todo casal Tudo normal Sei que na roda com as amigas O assunto é que homem não consegue ser fiel Mas se você quer saber Eu vou te dizer Meu corpo já quis te trair Meu coração disse que não A gente não tá junto por acaso Se eu sou o seu presente deve ter uma razão Meu corpo já quis te trair Meu coração disse que não Pra ser fiel não é preciso tá colado Onde tem amor, não existe traição ",sertanejo
"  Iluminada por deus Seja a minha quebrada minha voz rola pelo ar Fortaleço quem me fortaleçe De igual pra igual É nóis que ta O Jaú é chapa quente Nóis só porta pl ccq É nóis é nóis é nóis é nóis a nata ae Eu sou daleste todas as quebradas corro com meus aliados Salve caixa d'água nóis é cangaiba Soma bueiru E a vila do sapo Jardim tiradentes só guerrilheiros jardim santo andré, Aclimação Fechado com a penha, mooca, vila cisper, cohab 1 e o Carrão Tancredo neves, vila guilhermina no estilo Talibã jardim catarina nóis é a zl vila granada e tarumã Bom retiro é o poder jardim brasil é Terrorista salve são matheus jardim assunção tá ciente É nóis itaim paulista e na gaiola dos 11 o cheiro da Marola vem no ar vila matilde, jardim malibu, goulart, Cherifa e mauá No Cingapura a bala come Jardim castelo e vila rica vila verde é a nata Inhocuné e Vila iva e na pavone os moleque é da hora mando um forte Abraço pros irmãos e pro pombal e a serra pelada que Tá do meu lado de coração os fiel fortaleçe a Portelinha jardim maringada fortemente também vila ema Teodoro vilela cidade lider e vila prudende no parque Das flores a chapa esquento cada um tá na missão tipo Al-Qaeda é nossa familia bolado pesado é o morro do Sabão o tiquatira vila nova Iorque jardim nazaré é só os relíquia em guaianazes morro da Fé é nóis que estamos vila Alpina na ponte piquena e no pinheirinho a humildade Prevalece bolado pesado nóis é o poder som original mc Daleste Iluminada por deus Seja a minha quebrada minha voz Rola pelo ar Fortaleço quem me fortaleçe De igual pra igual É nóis que ta Guarulhos é nóis comando chapa quente escola dom paulo É nóis que soma jardim Hebrom jardim bela vista Robru, alameda boladona A.e carvalho vila suiça jardim Arizona vila bela vila são rafael é só os colombia Jardim são pedro vila telma no guarani os vapor vai Trafica jardim conquista ferraz abc tá na sintonia os Fiéis de Poá pra consegui fecha nossa lojinha a bala Vai com primeiro na vila rosa carmozinha na vila mara e No pinheiro e o que era lucro jardim guaraça somos guiados pela fé salve vila ede vila marieta vila paraiso Vila ré no jardim danfer, perí e ponte rasa são miguel esmaga Sapo eu fecho com o pira são francisco e ermelino Matarazzo jardim veroni é o afeganistão represento as Quebradas jardim romano e iguatemi é a patriarca que Soma com nóis a todo instante os verme fraco não tem Vez mc daleste sou cria da penha todas as quebradas Parte 3 Iluminada por deus Seja a minha quebrada minha voz Rola pelo ar Fortaleço quem me fortalece De igual pra igual É nóis que ta Caminha pelo certo sem deixa falha sempre lado a lado Com os irmãos com unhas e dentes lutar e vence e não Se abater pela opressão mas na cohab 2 e na vila vera Só tem fiel de fecha em são bernado só tem aliado vila Livieira é nóis que tá e na zona sul na zona norte zona Leste zona oeste de quebrada em quebrada em qualquer lugar a Humildade prevalece o linha de frente de caco e vê Jardim das margaridas e imperial é nóis que tá na Sintonia lá na vila silvia os fiéis representa é nóis que Tá de ponta ponta suzano também chapa quente somente as quebrada de Responsa que estão todas unidas na mesma missão guiadas Pela fé não foge da luta não teme a guerra prontos Para o que der e vier salve jardim friso e Continental vila progresso vila diva vila iolanda e Nova galvão tá ciente é nós vila isolina que soma Comigo a toda hora os verme fraco não tem vez no vila Arolso só tem aliados todas as quebradas parte 3 Iluminada por deus Seja a minha quebrada minha voz Rola pelo ar Fortaleço quem me fortalece De igual pra igual É nóis que ta Todas as quebradas mané hahaha ",funk
"  A vida passa o tempo voa a hora também Antes de sair de casa diga amém Olhar pro céu agradecer que vai viver Que o mundo gira sem saber o que vai fazer E a saudade no seu peito a apertar Olhar pro céu e ver que lá é seu lugar E no final a gente nunca quer chegar Mas esperar que um dia isso vai mudar Na sua família deu um beijo e disse tchau Mal tu sabia que dali era o final Só tinha guerreiro pra medalha conquistar Fazer de tudo pra uma taça levantar Sentar no seu sofá e olhar para a TV Uma tragédia que hoje veio a acontecer Olhei ao céu meus olhos veio a lacrimejar Mas não sabia que acontecesse lá Meu coração apertei, olha o que aconteceu Vários irmão que jogo bola hoje tá com Deus E lá no céu campeonato começou Que muitos foi mas hoje nunca mais voltou Fechar os olhos agradecer Deus, amém Porque o tempo passa a hora vai e vem A única coisa que não dá pra voltar Se tu fechar os olhos não tem como acordar Se tu fechar os olhos não tem como acordar ",funk
"  Começou um novo dia Já volta quem ia O tempo é de chegar De metrô chego primeiro Se tempo é dinheiro Melhor vou faturar Sempre ligeiro na rua Como quem sabe o que quer Vai o paulista na sua Para o que der e vier A cidade não desperta Apenas acerta A sua posição Porque tudo se repete São sete, e às sete Explode em multidão Portas de aço levantam! Todos parecem correr! Não correm de, correm para Para São Paulo crescer! Vam bora, vam bora Olha a hora Vam bora, vam bora Vam bora, vam bora Olha a hora Vam bora, vam bora Vam bora! Vam bora, vam bora Olha a hora Vam bora, vam bora Vam bora, vam bora Olha a hora Vam bora, vam bora Vam bora! ",bossa_nova
"  Na sinfonia, Que é de todos os barulhos, De Santo Amaro, Ao Brás, ao Centro, Ao ABC, Por Santo André, Vila Maria, Até Guarulhos, Grande São Paulo, Como eu gosto de você. São Paulo que amanhece trabalhando, São Paulo que não pode adormecer, Porque durante a noite, O Paulista vai pensando, Nas coisas Que de dia vai fazer ! São Paulo que amanhece trabalhando, São Paulo que não pode adormecer, Porque durante a noite, O Paulista vai pensando, Nas coisas Que de dia vai fazer !... ",bossa_nova
"  Moça, eu não sei falar Coisas bonitas pra te conquistar Eu tenho só uma viola, moça Eu só sei cantar Moça, eu não tenho dinheiro Minha riqueza eu vou te contar É o braço da viola, moça Eu só sei cantar Moça, se você parar um pouco pra me ouvir Em alguns minutos vai me descobrir Enxergar o fundo do meu coração Moça, eu já sei que o papo agora é só ficar Mas eu tô querendo mesmo é me casar Se me achar careta eu te peço perdão Mas eu quero falar com seus pais Pedir a sua mão E se você aceitar o amor de um violeiro O seu coração vai ser meu paradeiro Eu e a viola e uma eterna canção Moça, eu não tenho pressa pra te conquistar O braço da viola vai me consolar Até você abrir de vez seu coração ",sertanejo
"  Mestre, eu preciso de um milagre Transforma minha vida, meu estado Faz tempo que eu não vejo a luz do dia Estão tentando sepultar minha alegria Tentando ver meus sonhos cancelados Lázaro ouviu a Sua voz Quando aquela pedra removeu Depois de quatro dias ele reviveu Mestre, não há outro que possa fazer Aquilo que só o Teu nome tem todo poder Eu preciso tanto de um milagre Remove a minha pedra Me chama pelo nome Muda a minha história Ressuscita os meus sonhos Transforma a minha vida Me faz um milagre Me toca nessa hora Me chama para fora Ressuscita-me Mestre, eu preciso de um milagre Transforma minha vida, meu estado Faz tempo que eu não vejo a luz do dia Estão tentando sepultar minha alegria Tentando ver meus sonhos cancelados Lázaro ouviu a Sua voz Quando aquela pedra removeu Depois de quatro dias ele reviveu Mestre, não há outro que possa fazer Aquilo que só o Teu nome tem todo poder Eu preciso tanto de um milagre Remove a minha pedra Me chama pelo nome Muda a minha história Ressuscita os meus sonhos Transforma a minha vida Me faz um milagre Me toca nessa hora Me chama para fora Ressuscita-me Tu És a própria vida A força que há em mim Tu És o Filho de Deus Que me ergue pra vencer Senhor de tudo em mim Já ouço a Tua voz Me chamando pra viver Uma história de poder Remove a minha pedra Me chama pelo nome Muda a minha história Ressuscita os meus sonhos Transforma a minha vida Me faz um milagre Me toca nessa hora Me chama para fora Remove a minha pedra Me chama pelo nome Muda a minha história Ressuscita os meus sonhos Transforma a minha vida Me faz um milagre Me toca nessa hora Me chama para fora Ressuscita-me ",gospel
"  Meus amigos, meus irmãos, cegai os olhos da mulher morena Que os olhos da mulher morena estão me envolvendo E estão me despertando de noite. Meus amigos, meus irmãos, cortai os lábios da mulher morena Eles são maduros e úmidos e inquietos E sabem tirar a volúpia de todos os frios. Meus amigos, meus irmãos, e vós que amais a poesia da minha alma Cortai os peitos da mulher morena Que os peitos da mulher morena sufocam o meu sono E trazem cores tristes para os meus olhos. Jovem camponesa que me namoras quando eu passo nas tardes Traze-me para o contato casto de tuas vestes Salva-me dos braços da mulher morena Eles são lassos, ficam estendidos imóveis ao longo de mim São como raízes recendendo resina fresca São como dois silêncios que me paralisam. Aventureira do Rio da Vida, compra o meu corpo da mulher morena Livra-me do seu ventre como a campina matinal Livra-me do seu dorso como a água escorrendo fria. Branca avozinha dos caminhos, reza para ir embora a mulher morena Reza para murcharem as pernas da mulher morena Reza para a velhice roer dentro da mulher morena Que a mulher morena está encurvando os meus ombros E está trazendo tosse má para o meu peito. Meus amigos, meus irmãos, e vós todos que guardais ainda meus últimos cantos Dai morte cruel à mulher morena! ",bossa_nova
"  Existe no meu coração A essência da adoração Sou um instrumento teu, um vaso teu Como a harpa nas mãos de Davi Como Asafe, quero te servir Separado como foram os filhos de Levi Te adorar e tua presença sentir Quero entrar no tabernáculo Desvendar seus mistérios Nem que seja pelas costas Quero ver bem de perto Tua presença, tua glória quero contemplar No Sinai, face a face contigo conversar Se preciso, dou a vida pra Arca carregar Mesmo estando em Babilônia, Teu nome proclamar Como o cervo busca as águas pra sede saciar Ser fiel no cativeiro como os filhos de Corá Santo és, Santo és Meu louvor é como chama Como unguento que derrama E em sinal de reverência, prostro ao seus pés Santo és, Santo és Como a harpa nas mãos de Davi Como Asafe, quero te servir Separado como foram os filhos de Levi Te adorar e tua presença sentir Quero entrar no tabernáculo Desvendar seus mistérios Nem que seja pelas costas Quero ver bem de perto Tua presença, tua glória quero contemplar No Sinai, face a face contigo conversar Se preciso, dou a vida pra Arca carregar Mesmo estando em babilônia, Teu nome proclamar Como o cervo busca as águas pra sede saciar Ser fiel no cativeiro como os filhos de Corá Santo és, Santo és Meu louvor é como chama Como unguento que derrama E em sinal de reverência, prostro ao seus pés Santo és, Santo és Meu louvor é como chama Como unguento que derrama E em sinal de reverência, prostro ao seus pés Santo és, Santo és Meu louvor é como chama Como unguento que derrama E em sinal de reverência, prostro ao seus pés Santo és, Santo és Meu louvor é como chama Como unguento que derrama E em sinal de reverência, prostro ao seus pés Existe no meu coração A essência da adoração ",gospel
"  Transforma-me de dentro para fora Transforma-me Senhor Me rendo a ti com tudo o que eu tenho E tudo o que passou: Vou esquecer, vou esquecer! E uma nova história: eu vou viver Eu vou viver Para a tua glória! Eu quero ser uma mulher transformada Ser uma mulher restaurada Cheia do poder de Deus Cheia do poder de Deus Eu quero ser uma mulher que adora Ser uma mulher que ora Cheia do poder de Deus Cheia do poder de Deus! ",gospel
"  As meninas de hoje em dia, elas estão fenomenal As meninas de hoje em dia, elas estão fenomenal Brincou de trampolim em cima do meu pau Brincou de trampolim em cima do meu pau A partir desse momento as meninas faz assim A partir desse momento as meninas faz assim Faz o meu pau de trampolim, assim, assim Pula! Pula! Pula em cima da pica dura As meninas de hoje em dia, elas estão fenomenal As meninas de hoje em dia, elas estão fenomenal Brincou de trampolim em cima do meu pau Brincou de trampolim em cima do meu pau A partir desse momento as meninas faz assim A partir desse momento as meninas faz assim Faz o meu pau de trampolim, assim, assim Pula! Pula! Pula em cima da pica dura ",funk
