lyric,genre
"  a minha alma engrandece e glorifica ao senhor meu espírito se alegra em deus, meu salvador meu salvador (4x) ele olhou minha pequenez, fez-me bendita entre as nações realizou em mim maravilhas o poderoso poderoso (4x) a sua misericórdia é de geração em geração sobre os que temem aquele, cujo nome é santo é santo (4x) // agiu com poder, com o seu braço forte orgulhosos dispersou, poderosos destronou exaltou os humildes, saciou os famintos despediu os ricos sem nada lembrou-se do amor a israel, o seu servo conforme prometeu outrora a nossos pais em favor de abraão e sua posteridade para todo o sempre // (2x) para sempre (4x) meu salvador, poderoso, cujo nome é santo para sempre! ",gospel
"  assim como moisés sugeriu o senhor ir com ele eu não quero andar um segundo no mundo sem ti me desculpe se sou exigente quando digo que só eu não vou é paixão pela tua presença, senhor quando jó se encontrou no estado de grande miséria ele disse com a voz embargada no pranto de dor oh meu deus que saudade que eu sinto do tempo em que o senhor me guardou é paixão pela tua presença, senhor é paixão pela tua presença, senhor é o instinto da alma buscando o seu grande amor quando entro na igreja ajoelho pra falar contigo, eu choro é paixão pela tua presença, senhor se no auge da minha fraqueza me vejo em pedaços mesmo assim o esforço eu faço te buscar eu vou nem que seja em poucas palavras ou talvez sussurrando um louvor é paixão pela tua presença, senhor é paixão pela tua presença, senhor é o instinto da alma buscando o seu grande amor quando entro na igreja ajoelho pra falar contigo, eu choro é paixão pela tua presença, senhor é paixão pela tua presença, senhor é o instinto da alma buscando o seu grande amor quando entro na igreja ajoelho pra falar contigo, eu choro é paixão pela tua presença, senhor é paixão pela tua presença, senhor ",sertanejo
"  todos os amantes já adormeceram e todas as palavras já se calaram já não vive o mundo em que se perderam nem as madrugadas em que se amaram quero sentir, quero ouvir seus passos de volta à minha porta pra dizer que me amava quando estava longe e deixar que amanhã, juntos nos encontre e que passe a ser vida o que hoje é só sonho e que se acabem os segredos e que se aumente os desejos e assim, enquanto eu te beijo que mude o destino, por um minuto que meu corpo encontre o seu corpo num prazer absoluto e assim, enquanto eu te abraço me aperte em seus braços, por um minuto de um jeito que só você sabe de um jeito que só eu sei já não há razão pra não ser pra sempre dessa vez há de ser, tem que ser diferente não me deixe sozinho, nem mesmo um pouco que esse pouco me deixa cada vez mais louco e que se acabem os segredos e que se aumente os desejos e assim, enquanto eu te beijo que mude o destino, por um minuto que meu corpo encontre o seu corpo num prazer absoluto e assim, enquanto eu te abraço me aperte em seus braços, por um minuto de um jeito que só você sabe de um jeito que só eu sei que meu corpo encontre o seu corpo num prazer absoluto e assim, enquanto eu te abraço me aperte em seus braços, por um minuto de um jeito que só você sabe de um jeito que só eu sei ",sertanejo
"  eu me apaixonei por um alguém que nunca quis amar ninguém eu mesmo me fiz sua refém me prendi eu, que era livre para voar cortei as minhas próprias asas fiz de você a minha casa fiquei aqui com você eu fui sentindo o frio chegando e o seu perfume acabando eu me refiz pra não ter que ver você me deixando não sei se mudou a estação sei que não é mais verão estou deixando o nosso ninho decidi voar sozinho vou em busca de outro amor não tem mais doce a nossa flor eu preciso de carinho nem que seja um pouquinho com você eu fui sentindo o frio chegando e o seu perfume acabando eu me refiz pra não ter que ver você me deixando não sei se mudou a estação sei que não é mais verão estou deixando o nosso ninho decidi voar sozinho vou em busca de outro amor não tem mais doce a nossa flor eu preciso de carinho nem que seja um pouquinho se mudou a estação sei que não é mais verão estou deixando o nosso ninho decidi voar sozinho vou em busca de outro amor não tem mais doce a nossa flor eu preciso de carinho nem que seja um pouquinho ",sertanejo
  tá trancada dentro de casa parecendo bixo do mato hoje que teu pai te libero não pensou duas vezes vai sentar no saco os meninos que tambem é bom desenrolou com ela nas ideia chamou a novinha no whats nois vamo pra onde? baile de favela porque é baile de favela e você sabe disso a menina vem com a buceta que os menino vai taca-le o pinto ,funk
"  como bartimeu, eu preciso de um milagre e só o senhor pode fazer eu farei o que for preciso pra que ouça a minha voz filho de davi, socorre-me sem ti eu sou tão frágil a tua mão me sustenta de pé mesmo que tudo se acabe, ainda me resta a fé o que eu não posso fazer tu podes a mudança que eu preciso tu podes o milagre que eu espero tu podes senhor vem me socorrer o meu milagre senhor, eu tomo posse a cura que eu preciso,  eu tomo posse a minha benção, senhor, eu tomo posse abro as mãos para receber ",gospel
"  espere minha mãe estou voltando que falta faz pra mim um beijo seu o orvalho das manhãs cobrindo as flores um raio de luar que era tão meu o sonho de grandeza, ó mãe querida um dia separou você e eu queria tanto ser alguém na vida apenas sou mais um que se perdeu pegue a viola, e a sanfona que eu tocava deixe um bule de café em cima do fogão fogão de lenha, e uma rede na varanda arrume tudo mãe querida, que seu filho vai voltar mãe eu lembro tanto a nossa casa as coisas que falou quando eu saí lembro do meu pai que ficou triste e nunca mais cantou depois que eu partí hoje eu já sei, ó mãe querida nas lições da vida eu aprendi o que eu vim procurar aqui distante eu sempre tive tudo e tudo está ai ",sertanejo
"  eu me vi nos olhos do leão, e sorri eu descobri que nada nesse mundo me separaria do seu amor eu me vi nos olhos do leão, e sorri eu descobri que nele havia um lugar seguro pra mim eu me vi nos olhos do leão, e senti eu pertencia a ele e que no final estaria tudo bem eu me vi nos olhos do leão, e senti um amor profundo que deu sentido a toda minha vida o amor rugiu como um leão ele atraiu meu coração o amor rugiu como um leão ele atraiu meu coração da cruz ele chamou meu nome da cruz ele chamou meu nome eu me vi nos olhos do leão, e sorri eu descobri que nada nesse mundo me separaria do seu amor eu me vi nos olhos do leão, e sorri eu descobri que nele havia um lugar seguro pra mim eu me vi nos olhos do leão, e senti eu pertencia a ele e que no final estaria tudo bem eu me vi nos olhos do leão, e senti um amor profundo que deu sentido a toda minha vida o amor rugiu como um leão ele atraiu meu coração o amor rugiu como um leão ele atraiu meu coração o amor rugiu como um leão ele atraiu meu coração o amor rugiu como um leão ele atraiu meu coração da cruz ele chamou meu nome da cruz ele chamou meu nome doce cordeiro de deus doce cordeiro de deus deixa-me tocar teu coração deixa-me abraçar a tua graça deixa-me ser envolvido pelo teu amor doce cordeiro de deus doce cordeiro de deus deixa-me tocar teu coração deixa-me abraçar a tua graça deixa-me ser envolvido pelo teu amor e abraça-me, como só você sabe fazer só você sabe fazer envolve-me, como só você sabe fazer só você sabe fazer sacia a minha fome jesus, como só você sabe fazer só você sabe fazer sacia a minha sede jesus, como só você sabe fazer só você sabe fazer deixa-me tocar teu coração deixa-me abraçar a tua graça deixa-me ser envolvido pelo teu amor deixa-me tocar teu coração deixa-me abraçar a tua graça deixa-me ser envolvido pelo teu amor deixa-me tocar teu coração deixa-me abraçar a tua graça deixa-me ser envolvido pelo teu amor ",gospel
"  a discoteca estava animada e cheia de multidão mas lá na pista, só tu brilhavas e eu morri de paixão aproximei-me de ti pedi-te para dançar tu disseste-me que sim e até a noite acabar lá ficamos os dois nas asas do amor curtindo essa dança louca e depois tu e eu quando amanheceu unimos as nossas bocas dançando kizomba (dançando kizomba) a discoteca estava pulsando cheia de som e de cor mas lá na pista, estrelas brilhando eras só tu meu amor aproximei-me de ti pedi-te para dançar tu disseste-me que sim e até a noite acabar lá ficamos os dois nas asas do amor curtindo essa dança louca e depois tu e eu quando amanheceu unimos as nossas bocas dançando kizomba (dançando kizomba) lá ficamos os dois nas asas do amor curtindo essa dança louca e depois tu e eu quando amanheceu unimos as nossas bocas dançando kizomba lá ficamos os dois nas asas do amor curtindo essa dança louca e depois tu e eu quando amanheceu unimos as nossas bocas dançando kizomba (dançando kizomba) dançando kisomba dançando kisomba ",bossa_nova
"  mesmo com toda a fama, com toda a brahma, com toda a cama, com toda a lama. a gente vai levando, a gente vai levando, a gente vai levando. a gente vai levando essa chama. mesmo com todo o emblema, todo o problema, todo o sistema, toda ipanema, a gente vai levando, a gente vai levando, a gente vai levando. a gente vai levando essa gema. mesmo com o nada feito, com a sala escura com um nó no peito, com a cara dura não tem mais jeito, a gente não tem cura mesmo com o todavia, com todo dia, com todo ia, todo não ia. a gente vai levando, a gente vai levando, a gente vai levando a gente vai levando essa guia. mesmo com todo rock, com todo pop, com todo estoque, com todo ibope. a gente vai levando, a gente vai levando, a gente vai levando. a gente vai levando esse toque. mesmo com toda sanha, toda façanha, toda picanha, toda campanha. a gente vai levando, a gente vai levando, a gente vai levando. a gente vai levando essa manha. mesmo com toda estima, com toda esgrima, com todo clima, com tudo em cima. a gente vai levando, a gente vai levando, a gente vai levando. a gente vai levando essa rima. mesmo com toda cédula, com toda célula, com toda súmula, com toda sílaba, a gente vai levando, a gente vai tocando, a gente vai tomando, a gente vai dourando essa pílula. ",bossa_nova
"  quer namorar comigo? balance a cabeça e diz que sim abre um sorriso e vem pra mim me dê um sinal, me chama que eu vou quer namorar comigo? vou me dar com loucura pra você hoje eu criei coragem pra dizer que o que eu sinto por você é amor faz algum tempo que você vive em meus sonhos e eu esperando esse momento chegar você tem um minuto pra pensar apenas um segundo pra falar e a vida inteira pra mostrar que me quer você tem um minuto pra pensar apenas um segundo, eu te digo o que eu mais quero é te fazer feliz quer namorar comigo? ",sertanejo
"  tem dias que eu me sinto tão pequeno parece que por dentro estou morrendo sinto até vontade de chorar parece que não tenho mais amigos que no fim fiquei sozinho, vou ter que me virar mas aí me lembro da promessa que um dia deus fez para mim de repente sinto a sua graça sua voz eu começo a ouvir me dizendo vai, me dizendo vai eu vou beber da água, eu vou comer do pão eu vou seguir em frente, vou ser campeão deus vai andar comigo vai me ajudar no meio do deserto ou na fúria do mar eu vou seguir em frente, não vou desistir eu vou louvando a deus, pra isso é que eu nasci e se acaso a noite me fizer chorar eu sei que de manhã deus vem me consolar abraça-me, ajuda-me, levanta-me, restaura-me abraça-me ajuda-me, levanta-me,  senhor eu confio em ti mas aí me lembro da promessa que um dia deus fez para mim de repente sinto a sua graça sua voz eu começo a ouvir me dizendo vai,me dizendo vai eu vou beber da água, eu vou comer do pão eu vou seguir em frente, vou ser campeão deus vai andar comigo vai me ajudar no meio do deserto ou na fúria do mar eu vou seguir em frente, não vou desistir eu vou louvando a deus, pra isso é que eu nasci e se acaso a noite me fizer chorar eu sei que de manhã deus vem me consolar abraça-me, ajuda-me, levanta-me, restaura-me abraça-me, ajuda-me, levanta-me, restaura-me abraça-me, ajuda-me, levanta-me, restaura-me abraça-me ajuda-me, levanta-me senhor eu confio em ti senhor eu confio em ti ",gospel
"  e o diabo, levando-o a um alto monte, mostrou-lhe num momento de tempo todos os reinos do mundo. e disse-lhe o diabo: - dar-te-ei todo este poder e a sua glória, porque a mim me foi entregue e dou-o a quem quero; portanto, se tu me adorares, tudo será teu. e jesus, respondendo, disse-lhe: - vai-te, satanás; porque está escrito: adorarás o senhor teu deus e só a ele servirás. lucas, cap. iv, vs. 5-8. era ele que erguia casas onde antes só havia chão. como um pássaro sem asas ele subia com as casas que lhe brotavam da mão. mas tudo desconhecia de sua grande missão: não sabia, por exemplo que a casa de um homem é um templo um templo sem religião como tampouco sabia que a casa que ele fazia sendo a sua liberdade era a sua escravidão. de fato, como podia um operário em construção compreender por que um tijolo valia mais do que um pão? tijolos ele empilhava com pá, cimento e esquadria quanto ao pão, ele o comia... mas fosse comer tijolo! e assim o operário ia com suor e com cimento erguendo uma casa aqui adiante um apartamento além uma igreja, à frente um quartel e uma prisão: prisão de que sofreria não fosse, eventualmente um operário em construção. mas ele desconhecia esse fato extraordinário: que o operário faz a coisa e a coisa faz o operário. de forma que, certo dia à mesa, ao cortar o pão o operário foi tomado de uma súbita emoção ao constatar assombrado que tudo naquela mesa - garrafa, prato, facão - era ele quem os fazia ele, um humilde operário, um operário em construção. olhou em torno: gamela banco, enxerga, caldeirão vidro, parede, janela casa, cidade, nação! tudo, tudo o que existia era ele quem o fazia ele, um humilde operário um operário que sabia exercer a profissão. ah, homens de pensamento não sabereis nunca o quanto aquele humilde operário soube naquele momento! naquela casa vazia que ele mesmo levantara um mundo novo nascia de que sequer suspeitava. o operário emocionado olhou sua própria mão sua rude mão de operário de operário em construção e olhando bem para ela teve um segundo a impressão de que não havia no mundo coisa que fosse mais bela. foi dentro da compreensão desse instante solitário que, tal sua construção cresceu também o operário. cresceu em alto e profundo em largo e no coração e como tudo que cresce ele não cresceu em vão pois além do que sabia - exercer a profissão - o operário adquiriu uma nova dimensão: a dimensão da poesia. e um fato novo se viu que a todos admirava: o que o operário dizia outro operário escutava. e foi assim que o operário do edifício em construção que sempre dizia sim começou a dizer não. e aprendeu a notar coisas a que não dava atenção: notou que sua marmita era o prato do patrão que sua cerveja preta era o uísque do patrão que seu macacão de zuarte era o terno do patrão que o casebre onde morava era a mansão do patrão que seus dois pés andarilhos eram as rodas do patrão que a dureza do seu dia era a noite do patrão que sua imensa fadiga era amiga do patrão. e o operário disse: não! e o operário fez-se forte na sua resolução. como era de se esperar as bocas da delação começaram a dizer coisas aos ouvidos do patrão. mas o patrão não queria nenhuma preocupação - ""convençam-no"" do contrário - disse ele sobre o operário e ao dizer isso sorria. dia seguinte, o operário ao sair da construção viu-se súbito cercado dos homens da delação e sofreu, por destinado sua primeira agressão. teve seu rosto cuspido teve seu braço quebrado mas quando foi perguntado o operário disse: não! em vão sofrera o operário sua primeira agressão muitas outras se seguiram muitas outras seguirão. porém, por imprescindível ao edifício em construção seu trabalho prosseguia e todo o seu sofrimento misturava-se ao cimento da construção que crescia. sentindo que a violência não dobraria o operário um dia tentou o patrão dobrá-lo de modo vário. de sorte que o foi levando ao alto da construção e num momento de tempo mostrou-lhe toda a região e apontando-a ao operário fez-lhe esta declaração: - dar-te-ei todo esse poder e a sua satisfação porque a mim me foi entregue e dou-o a quem bem quiser. dou-te tempo de lazer dou-te tempo de mulher. portanto, tudo o que vês será teu se me adorares e, ainda mais, se abandonares o que te faz dizer não. disse, e fitou o operário que olhava e que refletia mas o que via o operário o patrão nunca veria. o operário via as casas e dentro das estruturas via coisas, objetos produtos, manufaturas. via tudo o que fazia o lucro do seu patrão e em cada coisa que via misteriosamente havia a marca de sua mão. e o operário disse: não! - loucura! - gritou o patrão não vês o que te dou eu? - mentira! - disse o operário não podes dar-me o que é meu. e um grande silêncio fez-se dentro do seu coração um silêncio de martírios um silêncio de prisão. um silêncio povoado de pedidos de perdão um silêncio apavorado com o medo em solidão. um silêncio de torturas e gritos de maldição um silêncio de fraturas a se arrastarem no chão. e o operário ouviu a voz de todos os seus irmãos os seus irmãos que morreram por outros que viverão. uma esperança sincera cresceu no seu coração e dentro da tarde mansa agigantou-se a razão de um homem pobre e esquecido razão porém que fizera em operário construído o operário em construção. ",bossa_nova
"  tá convicta sobre os moleque é melhor você pisar no breque e é chato ter que te falar que paixão para mim nem procede no artigo do 15sexy nós tem historia pra contar nós evita sempre tá no flash muitas vezes nós nem aparece nem precisa ser visto pra todas elas lembrar de x5, tranquilo no jet o cordão com a dedeira reflete promete pra elas que amanhã nós vai ligar, se pá hoje eu tô na bala e a noite tá uma uva seja na balada ou num baile funk de rua liga as convocada e avisa que hoje é só loucura então tá, pode colar que hoje ninguém me segura hoje eu tô na bala e a noite tá uma uva seja na balada ou num baile funk de rua liga as convocada e avisa que hoje é só loucura então tá, pode colar que hoje ninguém me segura ",funk
"  foi mal eu devia ter dito da primeira vez que senti você sempre me dando sinais e eu nunca entendi a minha covardia te afastou de mim eu sei que fiquei esperando o momento de me declarar mas na vida ninguém tem certeza antes de se arriscar depois de tanto tempo frente a frente aqui frente a frente aqui minhas indiretas, tão diretas eu senti saudades e não te falei não é sempre que a gente acerta o amor andava do meu lado e eu não abracei sabe? a verdade é que nós não passamos de dois idiotas e deixamos o medo e o destino fechar nossas portas porque só foi dizer agora sabe? ainda sinto um frio na barriga como antigamente coração quase sai pela boca, mas infelizmente o tempo não foi amigo da gente seguimos rumos diferentes ",sertanejo
"  o teu amor me gera confiança me leva sempre ser tua criança me confortando nos teus braços e hoje ainda ouço as tuas falas as paredes da minha vida até sabem palavras fortes que só vem de ti, oh mãe muitas vitórias são os frutos de sua oração a sua torcida é bem maior que uma nação ninguém consegue dar o que teus braços me cederam um amor maior que minha gratidão me sinto num jardim guardado no seu peito teu amor de mãe protege o meu coração às vezes sem querer percebo no seu jeito de ser um cuidado mais que especial um jeito de amar tão sem igual ",gospel
  outra vez sem você outra vez sem amor outra vez vou sofrer vou chorar até você voltar outra vez vou vagar por aí pra esquecer outra vez vou falar mal do mundo até você voltar todo mundo me pergunta porque ando triste assim ninguém sabe o que é que eu sinto com você longe de mim vejo o sol quando ele sai vejo a chuva quando cai tudo agora é só tristeza traz saudade de você outra vez sem você outra vez sem amor ,bossa_nova
"  nós estamos aqui, tão sedentos de ti vem, ó deus, vem, ó deus enche este lugar meu desejo é sentir teu poder, teu poder! nós estamos aqui, tão sedentos de ti vem, ó deus, vem, ó deus enche este lugar meu desejo é sentir teu poder, teu poder! então vem me incendiar meu coração é o teu altar quero ouvir o som do céu tua glória contemplar então vem me incendiar meu coração é o teu altar quero ouvir o som do céu tua glória contemplar ooh, vem! nós estamos aqui, tão sedentos de ti vem, ó deus, vem, ó deus enche este lugar meu desejo é sentir teu poder, teu poder! então vem me incendiar meu coração é o teu altar quero ouvir o som do céu tua glória contemplar então vem me incendiar meu coração é o teu altar quero ouvir o som do céu tua glória contemplar te damos honra! te damos glória! teu é o poder! pra sempre, amém! ó, deus! te damos honra! te damos glória! a ti, deus! teu é o poder! pra sempre, pra sempre! ó, pra sempre! te damos honra! te damos glória! teu é o poder, pra sempre, amém! e então vem me incendiar meu coração é o teu altar quero ouvir o som do céu tua glória contemplar então vem me incendiar meu coração é o teu altar quero ouvir o som do céu tua glória contemplar ",gospel
"  mãe, você não se lembra mas eu não esqueci das tuas orações de joelhos dobrados com o rosto molhado choravas por mim mãe, eu era pequeno quando a senhora pra mim assim falou deus, abençoe o meu filho pra que ele cresça no caminho do amor mãe, sou teu fruto do coração, o amor sou teu sorriso tu és meu abrigo na hora da dor mãe, sou teu fruto do coração, o amor sou teu sorriso tu és meu abrigo na hora da dor ",gospel
"  sabe bem que não pode ter falha,cada um sabe o risco que corre sobreviver nessa vida nao e mole se o bagulho endoida ou tu mata ou tu morre tem que ter diciplina e levar o papo sempre no blindão,ta escrito no mandamento aqui irmao defende irmão por favor,o muleque tu ve se me entende que e a mente que faz o crime e nao o crime faz sua mente vaicilação e uma viagem com passagem so de ida,o mancanda nao tem volta acaba pagando com a propia vida o pior cego e aquele que nao quer ver,voce insiste em nao entender aqui so é quem pode ser sem judaria aqui so cai quem faz por onde,a execução e castigo pra quem da volta em sujeito homem  vacila não,vacila não que e foda,o mundo gira e o vacilão que roda vacila não,vacila não que e foda,lugar de vacilao e cheirando la na desova {2x} ",funk
"  eu me abro ao teu querer. eu me rendo a tua voz. quero me submeter. quero conhecer teus planos. os passos que dei sem você, só me fizeram fracassar. o tanto que eu já chorei... me arrependo dos meus planos sem ti nada posso fazer. onde eu posso ir se o céu que eu procuro só vira por tua voz? os meus passos são teus, o meu próximo minuto é teu. se não for assim, não me deixe ir. dou minha mão para ti, fecho os olhos e confio em ti, leva-me senhor. sem ti nada posso fazer. onde eu posso ir se o céu que eu procuro só vira por tua voz? os meus passos são teus, o meu próximo minuto é teu. se não for assim, não me deixe ir. dou minha mão para ti, fecho os olhos e confio em ti, leva-me senhor quero me submeter quero conhecer teus planos ",gospel
"  tem certos dias em que eu penso em minha gente e sinto assim todo o meu peito se apertar porque parece que acontece de repente como um desejo de eu viver sem me notar igual a tudo, quando eu passo num subúrbio eu muito bem, vindo de trem de algum lugar aí me dá uma inveja dessa gente que vai em frente sem nem ter com quem contar são casas simples com cadeiras na calçada e na fachada, escrito em cima que é um lar pela varanda, flores tristes e baldias como a alegria que não tem onde encostar e aí me dá uma tristeza no meu peito feito um despeito de eu não ter como lutar e eu não creio peço a deus por minha gente é gente humilde que vontade de chorar ",bossa_nova
  je voudrais du soleil vert des dentelles et des théières des photos de bord de mer dans mon jardin d'hiver je voudrais de la lumière comme en nouvelle angleterre je veux changer d'atmosphère dans mon jardin d'hiver ta robe à fleur sous la pluie de novembre mes mains qui courent je n'en peux plus de l'attendre les années passent qu'il est loin l'âge tendre nul ne peut nous entendre je voudrais du fred astaire revoir un latécoère je voudrais toujours te plaire dans mon jardin d'hiver je veux déjeuner par terre comme au long des golfes clairs t'embrasser les yeux ouverts dans mon jardin d'hiver ta robe à fleur sous la pluie de novembre mes mains qui courent je n'en peux plus de l'attendre les années passent qu'il est loin l'âge tendre nul ne peut nous entendre ,bossa_nova
  ninguém me reconhece sem você no canto jogado cheio de gente pra todo lado a música alta é ruim conhecer gente nova eu não tô a fim me perguntam o que aconteceu e se o culpado fui eu aqui tomando todas só falta você cadê que não atende o celular? e o meu coração que não muda de assunto toda hora ele tem que lembrar já tomei mais uma e só falta você cadê que não atende o celular? por que não deu certo e a gente não tá junto? toda hora tem um pra lembrar ,sertanejo
"  este é o meu respirar este é o meu respirar teu santo espírito vivendo em mim e este é o meu pão e este é o meu pão tua vontade feita em mim e eu, eu nada sou sem ti e eu, perdido estou sem ti perdida estou tu és jesus, tu és te amo e eu, eu nada sou sem ti e eu, perdido estou sem ti perdida estou sem ti, perdida perdida estou sem ti pai, eu te amo, preciso de ti este é o meu respirar este é o meu respirar ",gospel
"  vasta cidade provinciana vive de fe, bebe o samba e amem planos de outrora vagam na rua gritos do povo que clamam alguem maravilhosa, cala gigante paga fortuna e so anda de trem vem justiceira, mae majestosa pede socorro a si mesma e alem faca gentil teu filho, a gloria que espelha teu mar sem fim vou no cortejo a tua historia me abriga, que sirva a ti filha da patria em carne e alma cantarei por ti, meu rio capital duro, cara pra burro gaspar de lemos – de troca em vintem reino tamoyos, tuas memorias pulsam no couro da bossa tambem bracos abertos, es generosa alto falante de sonhos e quens neste milenio nao quer mais prosa quer jogo limpo pra todo desdem ",bossa_nova
"  eu tô carente desse teu abraço desse teu amor que me deixa leve eu tô carente desses olhos negros desse teu sorriso branco feito neve eu tô carente desse olhar que mata dessa boca quente revirando tudo tô com saudade dessa cara linda me pedindo ""fica só mais um segundo"" tô feito mato, desejando a chuva madrugada fria, esperando o sol tô tão carente feito um prisioneiro vivo um pesadelo, beijo sem paixão tô com vontade de enfrentar o mundo ser pra sempre o guia do seu coração sou a metade de um amor que vibra numa poesia em forma de canção sem você, sou caçador sem caça sem você, a solidão me abraça sem você, sou menos que a metade sou incapacidade de viver por mim sem você, eu sem você eu tô carente desse teu abraço desse teu amor que me deixa leve eu tô carente desses olhos negros desse teu sorriso branco feito neve eu tô carente desse olhar que mata dessa boca quente revirando tudo tô com saudade dessa cara linda me pedindo ""fica só mais um segundo"" tô feito mato desejando a chuva madrugada fria esperando o sol tô tão carente feito um prisioneiro vivo um pesadelo, beijo sem paixão tô com vontade de enfrentar o mundo ser pra sempre o guia do seu coração sou a metade de um amor que vibra numa poesia em forma de canção sem você, sou caçador sem caça sem você, a solidão me abraça sem você, sou menos que a metade sou incapacidade de viver por mim sem você, sou caçador sem caça sem você, a solidão me abraça sem você, sou menos que a metade sou incapacidade de viver por mim sem você, sem você, oh sem você, eu sem você, sem você ",sertanejo
"  não vou me preocupar com as perseguições com as pedras que me lançam jesus está por perto eu posso confiar, eu posso descansar jesus está por perto pra falar ""atire a primeira pedra aquele que não tem pecado, aquele que não erra"" pra me defender diante do inimigo tomar minha dor, pra chorar comigo pra me sustentar debaixo de tua destra isso é fato consumado, os meus casos impossíveis serão sempre encerrados pelo meu advogado meu advogado é o meu senhor ele me defende do acusador minha causa entreguei em suas mãos posso descansar o meu coração minha audiência ele já marcou e garantiu de novo que eu serei o vencedor meu advogado mora lá no céu verdadeiro justo, pra sempre fiel pra falar atire a primeira pedra aquele que não tem pecado, aquele que não erra pra me defender diante do inimigo tomar minha dor, pra chorar comigo pra me sustentar debaixo de tua destra isso é fato consumado, os meus casos impossíveis serão sempre encerrados pelo meu advogado meu advogado é o meu senhor ele me defende do acusador minha causa entreguei em suas mãos posso descansar o meu coração minha audiência ele já marcou e garantiu de novo que eu serei o vencedor meu advogado mora lá no céu verdadeiro justo, pra sempre fiel advogado fiel, advogado fiel o meu jesus é pra mim advogado fiel advogado fiel, advogado fiel o meu jesus é pra mim meu advogado é o meu senhor ele me defende do acusador minha causa entreguei em suas mãos posso descansar o meu coração minha audiência ele já marcou e garantiu de novo que eu serei o vencedor meu advogado mora lá no céu verdadeiro justo, pra sempre fiel ",gospel
"  todo mundo vai ao circo,menos eu, menos eu como pagar ingresso, se eu não tenho nada, fico de fora escutando a gargalhada. a minha vida é um circo,sou acrobata na raça. só não posso é ser palhaço ,porque eu vivo sem graça ",bossa_nova
"  eu vi o mano sentado la na esquina na humildade parei pra desenrola tava vendendo maconha e cocaína naquele clima portando um fuzil ak. falo pra mim que tava na vida bandida vida do crime mano é 157 falei pra ele mano isso não é vida meu parceiro da antiga dês dos tempos de moleque. soltava pipa, jogava bola de gude esculachava na pelada no campinho perdendo a vida estragando a juventude meu mano sabe bem onde vai dar esse caminho. chorando muito relembrando da sua infância com muitas mágoas dentro do seu coração sem pai, sem mãe nunca teve uma família caiu na armadilha na vida de ladrão. trabalhava de servente de pedreiro flamenguista brasileiro, guerreiro disposição esculachado pela pátria mãe gentio hoje porta um fuzil e ta no alto do morrão ae meu mano de coração você pode ser o que você é mais eu nunca vou deixar de ser teu amigo sabe porque você pode ser bandido, o traficante 157 mais vou guardar sempre comigo nossos tempos de amigos e as brincadeiras de moleque. ",funk
"  já na alva luz do dia a raiar lá estava a cena que me impressionou um anjo preso a jacó que por sua bênção lutou e jamais desistiu não largava o anjo ele muito insistiu não sairia dali, sem sua bênção nas mãos de tanto ele insistir, o anjo lhe tocou e abençoado ele foi preciso de uma bênção não vou desistir sem ela eu não vou sair daqui só saio quando o senhor me tocar não posso mais ficar sem te sentir nada vai impedir a unção de deus sobre mim preciso de uma bênção não vou desistir sem ela eu não vou sair daqui só saio quando o senhor me tocar não posso mais ficar sem te sentir nada vai impedir a unção de deus sobre mim ",gospel
"  se ela dança, eu danço! se ela dança, eu danço! se ela dança, eu danço! falei com o dj!...(2x) prá fazer diferente botar chapa quente prá gente dançar me diz quem é a menina que dança e fascina que alucina querendo beijar... se ela dança, eu danço! balancei no balanço nesse doce encanto que me faz cantar... que é quando eu te vejo desperta o desejo eu lembro do seu beijo e não paro de sonhar... ela só pensa em beijar beijar! beijar! beijar! e vem comigo dançar dançar! dançar! dançar!... vem viver esse sonho eu te proponho até suponho vai se apaixonar por essa alegria que contagia a melodia que te faz dançar... eu viajei no teu corpo descobri o teu gosto deslizei no teu rosto só prá te beijar... dê uma chance quem sabe esse lance vai virar um romance e a gente vai namorar... ela só pensa em beijar beijar! beijar! beijar! e vem comigo dançar dançar! dançar! dançar!...(2x) se ela dança, eu danço! se ela dança, eu danço! se ela dança, eu danço! falei com o dj!...(2x) prá fazer diferente botar chapa quente prá gente dançar me diz quem é a menina que dança e fascina que alucina querendo beijar... se ela dança, eu danço! balancei no balanço nesse doce encanto que me faz cantar... que é quando eu te vejo desperta o desejo eu lembro do seu beijo e não paro de sonhar... ela só pensa em beijar beijar! beijar! beijar! e vem comigo dançar dançar! dançar! dançar!...(2x) se ela dança, eu danço! se ela dança, eu danço! se ela dança, eu danço! se ela dança, eu danço!...(2x ",funk
"  segura estou nos braços daquele que nunca me deixou seu amor perfeito sempre esteve repousado em mim e se eu passar pelo vale acharei conforto em teu amor pois eu sei que és aquele que me guarda, me guardas em teus braços é meu descanso em teus braços é meu descanso em teus braços é meu descanso em teus braços é meu descanso recaio em tua graça recaio de novo em tuas mãos o toque mais puro o amor mais seguro do mundo ",gospel
"  a primeira metade é amor cinema em casa, filme de terror dormir de conchinha na cama ela dizendo que me ama e a outra metade é tudo ao contrário no fim de semana sou desmantelado saio na balada beijando de boca em boca totalmente vida louca meu coração tá dividido 50% pra ela, 50% pra farra eu não troco as duas por nada ",sertanejo
